tweet_id
1246588362363936768
1246588368680439808
1246588377417146369
1246588384903974912
1246588396484657161
1246588399198355456
1246588399152254976
1246588407364681728
1246588412095877121
1246588413018402818
1246588420702515201
1246588423890231299
1246588428340396032
1246588442710102018
1246588449186070528
1246588456802775040
1246588458811953153
1246588460502118400
1246588481075204096
1246588484514533377
1246588490437066752
1246588491309281281
1246588501790842880
1246588506643795968
1246588507973435393
1246588509466615811
1246588521084747776
1246588524440190979
1246588526667366400
1246588529716543489
1246588529829982208
1246588535349657601
1246588538596012037
1246588540160552961
1246588544841158657
1246588545210314754
1246588551522922497
1246588554198876168
1246588555230695425
1246588559496282114
1246588569335947264
1246588571630202880
1246588588411797504
1246588588608847874
1246588595164479488
1246588602995408897
1246588609102307328
1246588615649644544
1246588636696543239
1246588642644168707
1246588643482968067
1246588646112792578
1246588650978082816
1246588651439624192
1246588652576104450
1246588655981879296
1246588656405667844
1246588658523783169
1246588657856704512
1246588667596099584
1246588676668178432
1246588678262194177
1246588680535527424
1246588687808331783
1246588727209734144
1246588748441071616
1246588766808158210
1246588781878104064
1246588791940358150
1246588798068314114
1246588818687320064
1246588822076481536
1246588821959061507
1246588831131828224
1246588851411464194
1246588853294641153
1246588889130827777
1246588899885023232
1246588900363010049
1246588919086546945
1246588927584026624
1246588938111848451
1246588951172956160
1246588952636620800
1246588958731108354
1246588962669563905
1246588964355690497
1246588964431114242
1246588967534899206
1246588973159526407
1246588988800020487
1246588992885329924
1246588993304739844
1246589003316559875
1246589019011645440
1246589022140534784
1246589028666916865
1246589040738041857
1246589047927119872
1246589059239038976
1246589066679812098
1246589069796073472
1246589072598065152
1246589074904760320
1246589082970533889
1246589088674787335
1246589093372465152
1246589102725701633
1246589113719021571
1246589123986624513
1246589149320056834
1246589154210668544
1246589169536831489
1246589182652416003
1246589186024574978
1246589191556825089
1246589198863421440
1246589207579103237
1246589212700430339
1246589220547956740
1246589227128614912
1246589236326871049
1246589246594564096
1246589263015301120
1246589264793677824
1246589269340233728
1246589270967685121
1246589272544751616
1246589276541902850
1246589285589016577
1246589294275256320
1246589298532646914
1246589315368374272
1246589317918621697
1246589318698799110
1246589319919386631
1246589324549935104
1246589337191550980
1246589339490045952
1246589353314394113
1246589357970067456
1246589376450215936
1246589380514455554
1246589398453542914
1246589409828442119
1246589425469067265
1246589432976642048
1246589444645412864
1246589452799139841
1246589459128373255
1246589465721819139
1246589467235717120
1246589474068484096
1246589474215059460
1246589481819332609
1246589490220675073
1246589494037557252
1246589504317583360
1246589510076575744
1246589512794411009
1246589513394200578
1246589525318610944
1246589536303489024
1246589559686795265
1246589559888109569
1246589566330470404
1246589578548523010
1246589581438353408
1246589587033473024
1246589597666037760
1246589597737455619
1246589606864306177
1246589613008977926
1246589618239295490
1246589622882160641
1246589629379358720
1246589635670745088
1246589640284479488
1246589646512877568
1246589655946088449
1246589662971547649
1246589666398175233
1246589673650163715
1246589682793799680
1246589686996484096
1246589687852081152
1246589687965286402
1246589687948509186
1246589697788387328
1246589702842601477
1246589716046192641
1246589720458657794
1246589726926274560
1246589737919528963
1246589768890277889
1246589769762713611
1246589777853308928
1246589778310639616
1246589779824775169
1246589789714788352
1246589792739045377
1246589805766619143
1246589805774987264
1246589810220904449
1246589810841653253
1246589811366023168
1246589814050185216
1246589829183418368
1246589863044026369
1246589867083083777
1246589867280211969
1246589870178525185
1246589874616119296
1246589882136498176
1246589900054507520
1246589912998195200
1246589937555779585
1246589942807113735
1246589946959474688
1246589952063942656
1246589959693271041
1246589959483555840
1246589968409137152
1246589980841054209
1246589982074179584
1246589982720102400
1246589994615128066
1246589997328805898
1246590001661579267
1246590026202230786
1246590027502510081
1246590038470729733
1246590045840080899
1246590061044477952
1246590058553126913
1246590065041498112
1246590075338514432
1246590080141180928
1246590103574794246
1246590106049351680
1246590108784103425
1246590121622765568
1246590121610182657
1246590140644036608
1246590150836203521
1246590153570660352
1246590154493571075
1246590160264810496
1246590176622710786
1246590176849264642
1246590177180516353
1246590179533520900
1246590195136372737
1246590197698924544
1246590199594799106
1246590212668620800
1246590231781838848
1246590235615604736
1246590240732483584
1246590244717289472
1246590244444651527
1246590251512012804
1246590262077534211
1246590275029524481
1246590290066132996
1246590290082889733
1246590294457569280
1246590300841283585
1246590303860973568
1246590312568565760
1246590331547611136
1246590342616539136
1246590356990439424
1246590360345772032
1246590364120748034
1246590370181517313
1246590375386591233
1246590376791756800
1246590378385563649
1246590378507108353
1246590383611576322
1246590392251879424
1246590397960327172
1246590398820167682
1246590398631378955
1246590403677245443
1246590409419128834
1246590411885481985
1246590411893809153
1246590412036456448
1246590412694798336
1246590412875235330
1246590416146681856
1246590423855812608
1246590424019419136
1246590425286299649
1246590426238287873
1246590427505078278
1246590447763456002
1246590453551693830
1246590454893854720
1246590456496107520
1246590465526431750
1246590470698000385
1246590479644479489
1246590492084785154
1246590494500458496
1246590507662409730
1246590509268840448
1246590511718293505
1246590522011136003
1246590554332262400
1246590553686499328
1246590564553932805
1246590570983591941
1246590574007857153
1246590575035518976
1246590578328047617
1246590584682188800
1246590587727314945
1246590589434503168
1246590590277562369
1246590590768349185
1246590605716791297
1246590612608090112
1246590613702807552
1246590619327266819
1246590625186820096
1246590628433035264
1246590634921771009
1246590639124381700
1246590640877535233
1246590657268838401
1246590668342013952
1246590670430703616
1246590680836845570
1246590686079717385
1246590699283177472
1246590704119414784
1246590713359298560
1246590714395451395
1246590717478293506
1246590722423296001
1246590726441439233
1246590729390080008
1246590730061168640
1246590731235602433
1246590731432513536
1246590732460150784
1246590735916433414
1246590739561267201
1246590744313421824
1246590745437442055
1246590746339262464
1246590756032098305
1246590763703635968
1246590767872819200
1246590768636141568
1246590772033404929
1246590772423659520
1246590808721166341
1246590809421594624
1246590815599640577
1246590825242468353
1246590827364782082
1246590828367106050
1246590855328251910
1246590858805293056
1246590865646202887
1246590876836642818
1246590883560128517
1246590908839141376
1246590911686930432
1246590913327116291
1246590928841662466
1246590934646693895
1246590937523982336
1246590937884692485
1246590941273550848
1246590962916343809
1246590982591782912
1246590988111544320
1246590995610943492
1246591000149196800
1246591004276383752
1246591010312015872
1246591018226667521
1246591020336181249
1246591042159169540
1246591042394247170
1246591046630465538
1246591047544844299
1246591048010301444
1246591049461530624
1246591051059453952
1246591054217908226
1246591053743996928
1246591057892081669
1246591072068718593
1246591072337305602
1246591076451917826
1246591076892368896
1246591082718265345
1246591086958690304
1246591087818440704
1246591087818530819
1246591089173311488
1246591095259238402
1246591101202337792
1246591099273183233
1246591114397790209
1246591116000006144
1246591118088650752
1246591120282472450
1246591130357182464
1246591130701107206
1246591135079895045
1246591137114095618
1246591141723746304
1246591142759665666
1246591152482136066
1246591155069804544
1246591160124084225
1246591164414709760
1246591162015780868
1246591168994934784
1246591171352244226
1246591175596879879
1246591186690813958
1246591189475721216
1246591189819809797
1246591190394380296
1246591192759963648
1246591194936770561
1246591201106702336
1246591206114488320
1246591206651543553
1246591203203637248
1246591218185797633
1246591228667244545
1246591240738443271
1246591246199664647
1246591248338739201
1246591254080733185
1246591255158669314
1246591262884388865
1246591264105082881
1246591264671367176
1246591267980677121
1246591267779338241
1246591270635687936
1246591270493065216
1246591270648078336
1246591280983007239
1246591294861959168
1246591308682035200
1246591311014215685
1246591324742201346
1246591346854572032
1246591349970919424
1246591365993168901
1246591368899813377
1246591367683477507
1246591367704268800
1246591373928792066
1246591392350158849
1246591395013541889
1246591417725616128
1246591426902835201
1246591432112115720
1246591433542418432
1246591437422157824
1246591438718189568
1246591443415818241
1246591445470973952
1246591448247447552
1246591460356620288
1246591466366881792
1246591465091936256
1246591471840636929
1246591472020815872
1246591475296673792
1246591480996589570
1246591505541656576
1246591506997293056
1246591516786806784
1246591516056989696
1246591517789171718
1246591521060610049
1246591526521667584
1246591540727820297
1246591544611811328
1246591549565263879
1246591554275475456
1246591560524824580
1246591566321455104
1246591578656784385
1246591578572980224
1246591584109502466
1246591591847878657
1246591597636190208
1246591598361804803
1246591608730116099
1246591617500352513
1246591626224467971
1246591633124098048
1246591634474561536
1246591648521433089
1246591661037273088
1246591664006868992
1246591667383275522
1246591667563638791
1246591675444715521
1246591684508553216
1246591689277550593
1246591690556743682
1246591697649315847
1246591703286415362
1246591713986187264
1246591715273838593
1246591717006020608
1246591718058835969
1246591721082957824
1246591721322033153
1246591724119404544
1246591728100020229
1246591730507448322
1246591744264683520
1246591751629881344
1246591753936867328
1246591764397527041
1246591774564519936
1246591781862588416
1246591792461557760
1246591801806524425
1246591803958210565
1246591805170356226
1246591809121390594
1246591809674809345
1246591813818949633
1246591814108233728
1246591826108264451
1246591826754068480
1246591849416085504
1246591850590306304
1246591854289846272
1246591863336861697
1246591880986492928
1246591881225687040
1246591897470001152
1246591898237599744
1246591899756093440
1246591900146118658
1246591900355887110
1246591907003871232
1246591912309657600
1246591918114562049
1246591931389325318
1246591930856865794
1246591929044910080
1246591941153902593
1246591941287899137
1246591949613694976
1246591951090126849
1246591953770352646
1246591964742660098
1246591969293295616
1246591972372078593
1246591974389342214
1246591974922223617
1246591977572966404
1246591980316110848
1246591992219471872
1246591998112432128
1246592000100651011
1246592003342610432
1246592003963588613
1246592006459199488
1246592024574386176
1246592029242654723
1246592031310245888
1246592042278543360
1246592048163061767
1246592066424958976
1246592066706161664
1246592062859943937
1246592066085367813
1246592067977043968
1246592070090883072
1246592091280617472
1246592095479046144
1246592096204619778
1246592102563229698
1246592107881484290
1246592131113930752
1246592132263096322
1246592136415449089
1246592141889019907
1246592145869373440
1246592156208377862
1246592179197313024
1246592182309531655
1246592199023828992
1246592215679406081
1246592220267810816
1246592228233023491
1246592244389421057
1246592248785092608
1246592254023798786
1246592262693240833
1246592278141026304
1246592279424438272
1246592280980578306
1246592289096400896
1246592294356213768
1246592295513751552
1246592300181929984
1246592318393716737
1246592325129650177
1246592326547505153
1246592332792766465
1246592339201622018
1246592340485120004
1246592351788728324
1246592357568524289
1246592385410367491
1246592385154289664
1246592400593731584
1246592414292365312
1246592417962143744
1246592428225826817
1246592432176795653
1246592440821317640
1246592462103216130
1246592474572656640
1246592482227388417
1246592487507914752
1246592494378332168
1246592498031562752
1246592518575263745
1246592524589858816
1246592529274933248
1246592530155745280
1246592544265220103
1246592548883304449
1246592565824151553
1246592567904534531
1246592578423791621
1246592584342024192
1246592593825280005
1246592600116789249
1246592602486583297
1246592621377716226
1246592630227599361
1246592637731250176
1246592639689949184
1246592645914185729
1246592646472249345
1246592653812260864
1246592659080335361
1246592662364291078
1246592671398928387
1246592675815608320
1246592683730063361
1246592689686163459
1246592690176675841
1246592695578923008
1246592696250138624
1246592706039681038
1246592707201576963
1246592729943064581
1246592736301592576
1246592740856672256
1246592743033516036
1246592745189277696
1246592749148790786
1246592751640215564
1246592755901620224
1246592765678493696
1246592763908497409
1246592768258052097
1246592768308199424
1246592798444437504
1246592799736299520
1246592803578265601
1246592804060631042
1246592810180120576
1246592818627272704
1246592823857577985
1246592826579787781
1246592828349669377
1246592835563991040
1246592841524142089
1246592845953347585
1246592845345107968
1246592878542868481
1246592881244221447
1246592882628313088
1246592884503003138
1246592889741869056
1246592893667639300
1246592897169883137
1246592898902241281
1246592900479299589
1246592900542144512
1246592904514199553
1246592902693662720
1246592913267556353
1246592921471680514
1246592923904479233
1246592927557652480
1246592927855513600
1246592929369665538
1246592934453141505
1246592943768600583
1246592949518991361
1246592953566535680
1246592962311659520
1246592961049133058
1246592977167953921
1246592977344106496
1246592989620830208
1246593008943824896
1246593008860123136
1246593025515503616
1246593025591193600
1246593027331837954
1246593028032086016
1246593030330646530
1246593030725021697
1246593045639778305
1246593049293193216
1246593056020856833
1246593065269239808
1246593062316527617
1246593072877666308
1246593079680925696
1246593087322931200
1246593088786751490
1246593091475103746
1246593096567185410
1246593100279156736
1246593102443352065
1246593104129515528
1246593104330633217
1246593127751827458
1246593139688775681
1246593151495737352
1246593149583187968
1246593149360910343
1246593159909474309
1246593159854837760
1246593163671846914
1246593165697548288
1246593165764812803
1246593165903233027
1246593173356335104
1246593183921901568
1246593188233691137
1246593192155328512
1246593198081933312
1246593207158308869
1246593211616899078
1246593213303054336
1246593231506124800
1246593236732272640
1246593237114109956
1246593239030923270
1246593241186779138
1246593243879542784
1246593257460707328
1246593259628982273
1246593268504240130
1246593269200490501
1246593287114424320
1246593288150360064
1246593291925295104
1246593294618034176
1246593299089154054
1246593312276074497
1246593314092199936
1246593315639676928
1246593316596170752
1246593318726893571
1246593325089599496
1246593338695979010
1246593346656591872
1246593358367096833
1246593362146320390
1246593363673038850
1246593386137690113
1246593393481957376
1246593394865889280
1246593399735672836
1246593405339209728
1246593406006112256
1246593416898609152
